text,label
BLACK LEADER CALLS ON BLACK CAUCUS MEMBERS TO RESIGN: Praises Trump’s Visit To Detroit [video],FAKE
Obama surprises Vice President Biden with Medal of Freedom,REAL
BREAKING: #CrookedHillary Told FBI She Only Deleted Personal Emails…FBI Just Recovered 30 DELETED BENGHAZI Emails,FAKE
SARAH JESSICA PARKER FEARS She’ll Be Attacked And Killed If Trump Is Elected…HAS SHE Not Seen Multiple TRUMP Supporters Who’ve Been Bloodied By Hillary’s Lib Mobs?,FAKE
 President Obama Officially Endorses Hillary Clinton For President (VIDEO),FAKE
"U.S. Republican questions timing of $1.7 billion Iran payment, hostage release",REAL
 Latest From Conservatives: God Was Answering Victims’ Prayers By Letting Them Get Shot,FAKE
BREAKING: GUN USED BY 5 TIME DEPORTED ILLEGAL ALIEN BELONGED TO FEDERAL AGENT,FAKE
"U.S. looks to Facebook, private groups to battle online extremism",REAL
"LIVE STREAM: DONALD TRUMP -FIRST 100 DAYS SPEECH – GETTYSBURG, PA [VIDEO]",FAKE
Massachusetts governor proposes bill to stiffen immigration enforcement,REAL
SHOCKING TAXPAYER TAB FOR OBAMA’S GOLF Trips And Fundraisers In February And March 2015,FAKE
"Trump calls for immediate Obamacare repeal, quick replacement: NYT",REAL
Episode #174 – SUNDAY WIRE: ‘Fake News’ Week In Review,FAKE
What a Wonderful World – US Saviour Complex,FAKE
Trump has offered national security adviser job to Flynn: AP,REAL
CNN ANCHOR Piles On Bill O’Reilly With Silly Sex Allegation…Once Dated Anthony Weiner,FAKE
 Colbert Grills Sanders On His ‘Revolution For America’ — Sanders’ Response Is Brilliant (VIDEO),FAKE
 WATCH: Rob Reiner Rips Rick Santorum A New One For Defending Mentally Ill Trump,FAKE
"AMBASSADOR CHRIS STEVENS’ Fiancé Speaks Out About Hillary Leaving Him To Die: “If he was a friend, you don’t let a friend down” [VIDEO]",FAKE
 Alabama Republican Just Defended Pedophilia Using The Bible,FAKE
 Man Who Pulled Glock On Portland Protesters Was Armed With Five Magazines Of Ammo (VIDEO),FAKE
" WATCH: A Nazi Apologist Has Created A Group For Young Trump Fans, And It’s Downright Terrifying",FAKE
"BREAKING NEWS: SHOOTER Ambushes GOP Congressmen…ONE Congressman, TWO Police Officers SHOT In “Deliberate Attack”…Cops Prevented “MASSACRE” [VIDEO]",FAKE
" Trump Just Had A Massive MELTDOWN Over Sally Yates, And Everyone Is Laughing At Him (TWEETS)",FAKE
Obama to seek $755 million for cancer 'moonshot': White House,REAL
 Why The Secret Service Is Investigating Glenn Beck (VIDEO),FAKE
 Four-Year-Old Bursts Into Tears When She Learns Obama Is Leaving Office (VIDEO),FAKE
 Newsweek Just Made Their BEST Cover Ever And People Are Freaking Out,FAKE
 Colbert’s Fear And White Privilege Confession To DeRay MeKesson Is Absolutely Perfect (VIDEO),FAKE
 Fox News Tries To Discredit POTUS For Saying He Wants To Cure Cancer (VIDEO),FAKE
 The Trump Camp Just LIED Through Its Teeth About An Assassination Attempt On Trump (VIDEO),FAKE
"WATCH: CONSERVATIVE SOCIAL MEDIA GIANT Announces, “I’M DONE!” After Facebook Banned Him For Video He Posted 18 Months Ago, YouTube Takes Away Earnings For Criticizing Islam",FAKE
 Trump Backers Go Full Birther And Slam Ted Cruz With Lawsuit (IMAGE/TWEETS),FAKE
"WOW! SECRET SERVICE DIRECTOR Sets Record Straight, After USA TODAY Attempts To Make Readers Believe President Trump Is Draining Secret Service Funds Dry",FAKE
Investor Carl Icahn steps down as adviser to President Trump,REAL
"Trump vows strong U.S. ties with Israel, draws fire from Clinton",REAL
" REPORT: These Poultry Companies Deny Bathroom Breaks, Force Workers To Wear Diapers",FAKE
 Twitter Relentlessly Mocks RNC Chair For Pretending All Is Fine With Trump,FAKE
" Obama Just Declared The Flint Water Crisis A Federal Emergency, Here’s What That Means For Flint",FAKE
 Hillary Completely Blew Away This Woman Who Receives Terrifying Hate From The Alt-Right,FAKE
"London police give all clear, lift cordon in financial district",REAL
DISTURBING VIDEO: White Journalism Professor Orders Students To Physically Remove Asian Reporter From University: “I need some muscle over here”,FAKE
"Like Mother, Like Daughter: Chelsea Clinton Spreads Lie Claiming Outrageous Michigan Anti-Gay Law Passed",FAKE
Robo-advisers shrug off U.S. fiduciary rule hubbub,REAL
" Marco ‘Roboto’ Rubio Short-Circuits Again, Repeats Same Line Twice In 30 Seconds (VIDEO)",FAKE
Philippine Congress gives Duterte green light to extend martial law in south,REAL
To flee or stay? Irma's shifting path forces some to reconsider,REAL
 ‘Making A Murderer’ Prosecutor Ken Kratz Finds Sickening New Way To Profit From The Avery Case,FAKE
" WATCH: Fox News Host DEFENDS CNN Reporter, Tells Trump To Go F*ck Himself",FAKE
Boiler Room EP #72 – Trailer Parks in Heaven,FAKE
France's far-left leader urges French 'resistance' against Macron,REAL
" Women Are Punished Every Day For Abortion, But Trump Didn’t Say That On Fox News Sunday (VIDEO)",FAKE
Bathroom lawsuit could send transgender rights to Supreme Court,REAL
Model who alleges Trump's agency defrauded her moving forward with case,REAL
Trump nominee clears Senate hurdle to join Federal Reserve,REAL
"In the Age of Amazon, Are Traditional Shopping Malls Dead?",FAKE
 Former CIA/NSA Chief Says Trump’s Unlawful Orders Would NOT Be Followed By The Armed Forces (VIDEO),FAKE
 What This Poll Says About Bernie Sanders And Republicans Should TERRIFY The GOP,FAKE
Obama starts work to pick Supreme Court justice amid political 'bluster',REAL
 Maine’s Tea Party Governor Just Went On A Racist Rant So Offensive It Could Get Him Impeached,FAKE
 Board-Certified Psychiatrist BRUTALLY Diagnoses Donald Trump,FAKE
Trump angers UK with truculent tweet to May after sharing far-right videos,REAL
"NEWT GINGRICH: Why Obama, NOT TRUMP, Should Testify Under Oath Before Congress in Russia Probe [VIDEO]",FAKE
 Dan Rather SHREDS Wall Street Journal For Dodging Duty To Call Out Trump’s Lies In Epic Rant,FAKE
Arkansas attorney general says open to working in Trump administration,REAL
TUCKER CARLSON Calls Out Professor On His Claim Russia Stole The Election [Video],FAKE
IS THIS THE TERRORIST WHO INSPIRED DALLAS COP KILLER? “We must kill all white police officers across the country…We’re asking that all black police officers take a leave of absence”,FAKE
ACTOR JAMES WOODS DESTROYS Leftist TIME For Article Suggesting U.S. LIED About N. Korea Torturing Otto Warmbier Who Died After Returning In A Coma,FAKE
MEDIA IGNORES! Huge List of Attacks on Conservatives is Shocking,FAKE
" WATCH: Joe Scarborough Gets MOCKED For Comparing Ivanka To RFK, He Doesn’t Respond Well AT ALL",FAKE
STRANGER THAN FICTION: Why Is Foundation of Vegas Shooting Survivor Sponsored By DHS Linked Firm?,FAKE
 ‘We’re Getting Hammered’: GOP Lawmaker Feeling Pressure Over Obamacare Repeal (VIDEO),FAKE
CONSEQUENCES OF OPEN BORDERS: 15 Heavily Armed Men Break Into Texas Border Home With 9 Yr Old Boy And Open Fire,FAKE
 Trump Was Whining About White House Leaks. Chrissy Teigen Just Hit Back And It Is BRILLIANT (TWEET),FAKE
WATCH: NANCY PELOSI COMES UNGLUED! Calls A Pie Chart “A Pie Crust”…Doesn’t Know Difference Between 1.4 Billion Dollars “1.4 Trillion Dollars”,FAKE
 JetBlue Is Giving Orlando Victims And Their Families Free Flights,FAKE
"ARE ANGRY LEFTISTS Planning Violent Communist Revolution?…“It is their goal to “block, obstruct, disrupt” Trump’s Inauguration",FAKE
MEDIA COULDN’T BE FOUND DURING BENGHAZI SCANDAL…But Watch Them Sprint After Hillary’s “Scooby” Van To Catch Her First Campaign Stop,FAKE
EPIC! BLACK CONSERVATIVE Calls Out CNN Anchor On Trash Talking Trump: “You sit here and attack the President!” [Video],FAKE
JILL STEIN (HILLARY’S) Recount Collapses: Misses Deadline In Pennsylvania…Sues WI For Refusing Hand Recount [VIDEO],FAKE
 Satanists Brilliantly Troll Anti-Gay Baker By Requesting A Birthday Cake For Lucifer (VIDEO),FAKE
HILLARY’S PASTOR COMPARES Her Election Loss To Donald Trump To Death Of Jesus Christ [VIDEO],FAKE
Back to school: China kindergarten weathers child abuse storm for now,REAL
 Man STORMS Pizza Joint With A Gun After Fake News Story Said Clinton Runs A Child Sex Ring,FAKE
"OREGON: Feds Cover-up Foul Play in Finicum Death, Feds’ Shell Casings ‘Have Gone Missing’",FAKE
WOW! IVANKA TRUMP Was The Best Speech Yet At The RNC! [Video],FAKE
 ANOTHER Russian With Ties To Trump Just Dropped Dead,FAKE
U.S. plans new sanctions for Syria in near future: Treasury's Mnuchin,REAL
Taiwan premier resigns to help shore up president's falling popularity,REAL
"Clinton, Trump draw battle lines for ill-tempered campaign fight",REAL
U.S. calls on Russia to release Crimean dissident: State Dept,REAL
" Billboard With Reagan Quote Stands Outside GOP Convention, And Conservatives REALLY Won’t Like It",FAKE
"NFL GIVES BEYONCE Super Bowl Half-Time Slot To Promote Cop Hate, Racial Division…Race-Baiting Hubby, JAY Z Makes $1.5 MILLION Donation To #BlackLivesMatter Terrorists",FAKE
 Democratic Leader Nancy Pelosi Demands Sessions Resign Over Russian Perjury,FAKE
BOILER ROOM – EP #53 – Say Bye Bye to Culture,FAKE
Ankara mayor quits in Erdogan purge of local government,REAL
 Librarians Just HUMILIATED Ivanka Trump For Blatant Hypocrisy And It Was Beautiful,FAKE
ILLEGAL INVASION CONTINUES: NYC RAMPING UP TO GIVE 1 MILLION ILLEGALS VOTING RIGHTS,FAKE
 LEAKED AUDIO: Trump Picked Miss USA Contestants Based On DISGUSTING ‘Trump Rule’,FAKE
 Trump’s Ghostwriter Issues DIRE Warning About His Dangerous Current Mental State (VIDEO),FAKE
Wife of ex-Uruguay President Mujica becomes vice president,REAL
Man seized over Benghazi attack is Syrian linked to suspected ringleader -Libyan officials,REAL
House leader: 'very difficult' to speed up end to Medicaid expansion,REAL
ORRIN HATCH Shuts Down Liberal Hack Comparing Neil Gorsuch To Merrick Garland: “It’s total B.S.!” [Video],FAKE
Factbox: Proposals of main parties in Honduras presidential election,REAL
 Congresswoman Brings The Bullet That Almost Killed Her During Historic Sit-In,FAKE
 WATCH: Fox News Host Flies Off The Handle At Republicans For Not Supporting Trump,FAKE
U.S. citizen recaptured after Bali jail break,REAL
Obama 'made it known' he was no fan of Flynn: White House spokesman,REAL
" Trump Just Sent A MAJOR F*ck You To The Supreme Court, CONFIRMS His Own Incompetency (DETAILS)",FAKE
 Racist Vandalizes Bernie Sanders Supporter’s Car Then Brags About It Online,FAKE
Lebanese woman shot dead by four-year-old son in gun accident,REAL
 New Expose Details Just How Terrible Donald Trump REALLY Is With Women,FAKE
Trump Hotels pulls out of Rio hotel named in criminal probe,REAL
 Elijah Cummings Just Asked 5 Questions The White House Is Scared To Death Of Answering,FAKE
Obama's remarks on Orlando shooting: 'We will not give in to fear',REAL
British jihadi 'White Widow' killed by U.S. drone: Sun report,REAL
PLANNED PARENTHOOD Draws Outrage After Mother’s Day Tweet,FAKE
EU lawmakers give tentative nod to Brexit clearing law that could clobber Britain,REAL
Turkish mayor says forced to quit in Erdogan purge of local government,REAL
Congressman proposes ban on Trump hotels use by U.S. government,REAL
 It’s On: GOP Chairman Just Declared WAR On Trump With This Tweet,FAKE
" Trump Amps Up Feud With Paul Ryan, Kicks GOP Civil War Into High Gear (TWEETS)",FAKE
 Trump Gets Brutally Reminded Of The Sh*tty Way He Treated McCain After Releasing Pathetic Statement,FAKE
"YIKES! TRUMP ANNOUNCES “Major Speech” About Hillary On Monday: “I think you’re going to find it very informative and very, very interesting”",FAKE
U.S. formally accuses Russian hackers of political cyber attacks,REAL
NOT KIDDING: Why Government Is Forcing Manhattan Landlord To Give $3200 A Month Apartment To Immigrant Free For Life,FAKE
Clinton leads Trump by six points in latest Reuters/Ipsos poll,REAL
BREAKING VIDEO: TERRORIST KILLS RUSSIAN AMBASSADOR TO TURKEY In Cold Blood…Terrorist Shouted “Alahu Akbar!”,FAKE
 Trump Declares War On NFL In Early Morning Twitter MELTDOWN,FAKE
" Sean Spicer Baffles Reporters, Claims Trump Isn’t Responsible For Hiring Flynn (VIDEO)",FAKE
BOOM! THUG Who Lit Baltimore CVS On Fire…Wreaked Havoc On City…Gets SHOCKING Sentence [VIDEO],FAKE
HILLARY’S HORRIFYING ANSWER To This Question Might Be The Best Reason EVER To Not Vote For Her [VIDEO],FAKE
 Protesters BEAUTIFULLY Troll Jason Chaffetz After He Accuses Them Of Being Paid,FAKE
 WATCH: The View Blasts Fox News For Not Covering Racism Fairly,FAKE
WATCH: DIAMOND AND SILK Rip On John Kerry Over Israel Comments (VIDEO),FAKE
MOVIEGOING HITS 22-YR LOW…LA Times Blames Everyone But ANTI-TRUMP HOLLYWOOD,FAKE
"Iraq's PM, on U.S. visit, says wins assurances from Trump administration",REAL
"SHAMEFUL: Video Shows How Liberal Media, Democrats, Entertainment Industry Coordinated HUGE LIE About Trump…Pushed It Out As Truth To Viewers [VIDEO]",FAKE
House conservatives urge rigorous debate on tax reform,REAL
" Neil DeGrasse Tyson’s Beautiful, Yet Completely Scientific, Tribute To The LGBT Rainbow",FAKE
 America Laughs At Melania Trump For Hypocritically Whining About Cyberbullying,FAKE
China tests new dredger capable of South China Sea projects: state media,REAL
 Leaked Audio: CEO Of CBS Gleefully Celebrates The Rise Of Donald Trump (VIDEO),FAKE
 Michigan’s Republican Governor Just Won A Major Leadership Award,FAKE
"China, Taiwan spar over Chinese diplomat's invasion threat",REAL
U.S. Navy plane scours South Atlantic in search for Argentine sub,REAL
"Malay woman to be Singapore president, puts minority representation on agenda",REAL
Attorney General Sessions has lukewarm praise for FBI after Trump attack,REAL
" Ann Coulter Goes Full Racist, Calls Asian Americans ‘Mandarins’ And Insists It’s O.K.",FAKE
 Maine’s Horrible Governor Just Outright Declared Blacks And Hispanics ‘The Enemy’,FAKE
Japan's Koike: a political paradox shakes things up ahead of poll,REAL
Polish lawmakers initially approve bill changing electoral system,REAL
" In Effort To Hawk Phyllis Schlafly’s Book, Trump Calls Her Something Hilarious (TWEET)",FAKE
U.S. shifts money away from Philippines police drug efforts,REAL
 WATCH: Trump’s Treasury Sec. Steve Mnuchin Says NFL Players Have No Right To Free Speech,FAKE
Exclusive: Trump boosts disaster aid for Puerto Rico rebuild,REAL
Syria's Assad meets once dissident footballers in Damascus,REAL
LOL! BRITISH WIFE Of LIB ACTOR Who Said: “There Will Never Be A President Donald Trump”…Warns Americans About President-Elect Trump [VIDEO],FAKE
 WATCH: Chris Cuomo SHREDS Kellyanne Conway For Hypocritically Defending Trump’s Pay-For-Play Scheme,FAKE
 Warnings Issued After NRA Fans Plan To Open Carry Guns Near President Obama,FAKE
CHECK OUT TINY CROWD At Hillary Rally In MUST WIN State Of Ohio,FAKE
TEACHER’S LECTURE SPARKS OUTRAGE: “To Be White Is To Be Racist” [Video],FAKE
Colombia court approves peace tribunals ahead of congressional vote,REAL
"Taiwan presidential office says Trump, Tsai exchanged views on Taiwan-U.S. relations",REAL
Trump disputes account of his Supreme Court nominee's comments,REAL
LIST OF 18 MAYORS IN US CITIES WHO HAVE ASKED OBAMA FOR MORE REFUGEES,FAKE
Top Republican senator testifies for Menendez at bribery trial,REAL
Trump to Clinton: 'No more Mr. Nice Guy',REAL
Iraqi PM Abadi demands Kurds cancel secession bid as price for talks,REAL
NOT NEWS: [Graphic Video] Michigan Woman Runs Over Rival With Car Following Street Brawl,FAKE
"U.S.-led forces acknowledge killing 50 more civilians in Iraq, Syria",REAL
THE TRUTH About APPLE vs The US Government…And Why Americans Should Care Who Wins,FAKE
